data;consumo_giorno;consumo_orario;consumo_orario_diff;consumo_ora_giorno;consumo_cumulato;tmedia;umidita
2018-03-11;969.6000000000001;[73.2, 75.6, 74.4, 73.2, 75.0, 73.8, 73.2, 72.6, 73.2, 75.0, 76.8, 74.4, 79.2];[0.6000000000000085, 2.3999999999999915, -1.1999999999999886, -1.2000000000000028, 1.7999999999999972, -1.2000000000000028, -0.5999999999999943, -0.6000000000000085, 0.6000000000000085, 1.7999999999999972, 1.7999999999999972, -2.3999999999999915, 4.799999999999997];[0.07549504950495049, 0.07797029702970296, 0.07673267326732673, 0.07549504950495049, 0.07735148514851484, 0.0761138613861386, 0.07549504950495049, 0.07487623762376236, 0.07549504950495049, 0.07735148514851484, 0.0792079207920792, 0.07673267326732673, 0.08168316831683167];[0.07549504950495049, 0.15346534653465346, 0.23019801980198018, 0.3056930693069307, 0.38304455445544555, 0.4591584158415841, 0.5346534653465347, 0.6095297029702971, 0.6850247524752476, 0.7623762376237624, 0.8415841584158416, 0.9183168316831682, 1.0];14.0;93.0
2018-03-12;1283.3999999999999;[76.8, 83.4, 91.8, 105.6, 96.6, 102.6, 105.6, 104.4, 105.0, 105.6, 108.6, 99.6, 97.8];[0.5999999999999943, 6.6000000000000085, 8.399999999999991, 13.799999999999997, -9.0, 6.0, 3.0, -1.1999999999999886, 0.5999999999999943, 0.5999999999999943, 3.0, -9.0, -1.7999999999999972];[0.059841047218326324, 0.06498363721365125, 0.07152875175315569, 0.0822814399251987, 0.07526881720430108, 0.07994389901823282, 0.0822814399251987, 0.08134642356241235, 0.08181393174380552, 0.0822814399251987, 0.08461898083216457, 0.07760635811126695, 0.07620383356708743];[0.059841047218326324, 0.12482468443197757, 0.19635343618513326, 0.278634876110332, 0.35390369331463306, 0.4338475923328659, 0.5161290322580646, 0.597475455820477, 0.6792893875642825, 0.7615708274894812, 0.8461898083216457, 0.9237961664329126, 1.0];7.0;85.0
2018-03-13;1178.4000000000003;[84.6, 98.4, 102.6, 103.8, 116.4, 109.2, 105.6, 109.8, 109.2, 72.0, 54.0, 59.4, 53.4];[-2.4000000000000057, 13.800000000000011, 4.199999999999989, 1.2000000000000028, 12.600000000000009, -7.200000000000003, -3.6000000000000085, 4.200000000000003, -0.5999999999999943, -37.2, -18.0, 5.399999999999999, -6.0];[0.07179226069246433, 0.08350305498981668, 0.08706720977596738, 0.08808553971486759, 0.09877800407331973, 0.0926680244399185, 0.08961303462321789, 0.0931771894093686, 0.0926680244399185, 0.061099796334012205, 0.04582484725050915, 0.05040733197556007, 0.04531568228105905];[0.07179226069246433, 0.15529531568228103, 0.24236252545824843, 0.33044806517311603, 0.4292260692464358, 0.5218940936863543, 0.6115071283095722, 0.7046843177189408, 0.7973523421588594, 0.8584521384928716, 0.9042769857433808, 0.9546843177189409, 1.0];11.0;76.0
2018-03-14;1299.0000000000002;[49.2, 79.2, 97.2, 102.6, 105.6, 109.8, 109.2, 108.6, 113.4, 108.0, 114.0, 101.4, 100.8];[0.0, 30.0, 18.0, 5.3999999999999915, 3.0, 4.200000000000003, -0.5999999999999943, -0.6000000000000085, 4.800000000000011, -5.400000000000006, 6.0, -12.599999999999994, -0.6000000000000085];[0.037875288683602765, 0.06096997690531177, 0.07482678983833717, 0.07898383371824479, 0.08129330254041568, 0.08452655889145495, 0.08406466512702078, 0.08360277136258659, 0.08729792147806004, 0.0831408775981524, 0.08775981524249421, 0.07806004618937644, 0.07759815242494225];[0.037875288683602765, 0.09884526558891453, 0.17367205542725173, 0.2526558891454965, 0.33394919168591225, 0.41847575057736713, 0.502540415704388, 0.5861431870669745, 0.6734411085450346, 0.756581986143187, 0.8443418013856813, 0.9224018475750578, 1.0];12.0;58.0
2018-03-15;1336.1999999999998;[94.8, 96.6, 102.6, 104.4, 104.4, 107.4, 109.8, 105.6, 106.2, 105.6, 101.4, 100.8, 96.6];[5.3999999999999915, 1.7999999999999972, 6.0, 1.8000000000000114, 0.0, 3.0, 2.3999999999999915, -4.200000000000003, 0.6000000000000085, -0.6000000000000085, -4.199999999999989, -0.6000000000000085, -4.200000000000003];[0.07094746295464752, 0.07229456668163449, 0.07678491243825775, 0.07813201616524473, 0.07813201616524473, 0.08037718904355637, 0.08217332734620567, 0.07903008531656938, 0.07947911989223172, 0.07903008531656938, 0.07588684328693311, 0.07543780871127077, 0.07229456668163449];[0.07094746295464752, 0.143242029636282, 0.22002694207453977, 0.2981589582397845, 0.3762909744050292, 0.4566681634485856, 0.5388414907947912, 0.6178715761113606, 0.6973506960035923, 0.7763807813201616, 0.8522676246070948, 0.9277054333183655, 1.0];8.0;88.0
2018-03-16;1297.2;[87.6, 96.0, 97.8, 100.8, 105.6, 104.4, 101.4, 102.6, 104.4, 102.0, 101.4, 100.8, 92.4];[4.799999999999997, 8.400000000000006, 1.7999999999999972, 3.0, 4.799999999999997, -1.1999999999999886, -3.0, 1.1999999999999886, 1.8000000000000114, -2.4000000000000057, -0.5999999999999943, -0.6000000000000085, -8.399999999999991];[0.06753006475485661, 0.07400555041628122, 0.07539315448658648, 0.07770582793709528, 0.08140610545790934, 0.08048103607770583, 0.07816836262719704, 0.07909343200740054, 0.08048103607770583, 0.07863089731729879, 0.07816836262719704, 0.07770582793709528, 0.07123034227567068];[0.06753006475485661, 0.14153561517113783, 0.2169287696577243, 0.2946345975948196, 0.3760407030527289, 0.4565217391304347, 0.5346901017576318, 0.6137835337650323, 0.6942645698427381, 0.7728954671600369, 0.851063829787234, 0.9287696577243293, 1.0];10.0;77.0
2018-03-17;1054.2;[73.8, 76.8, 79.2, 85.8, 79.2, 80.4, 84.6, 82.2, 84.0, 81.6, 82.2, 82.8, 81.6];[-3.6000000000000085, 3.0, 2.4000000000000057, 6.599999999999994, -6.599999999999994, 1.2000000000000028, 4.199999999999989, -2.3999999999999915, 1.7999999999999972, -2.4000000000000057, 0.6000000000000085, 0.5999999999999943, -1.2000000000000028];[0.07000569151963573, 0.0728514513375071, 0.07512805919180421, 0.08138873079112122, 0.07512805919180421, 0.07626636311895277, 0.08025042686397267, 0.07797381900967558, 0.0796812749003984, 0.0774046670461013, 0.07797381900967558, 0.07854297097324985, 0.0774046670461013];[0.07000569151963573, 0.14285714285714285, 0.21798520204894706, 0.2993739328400683, 0.3745019920318725, 0.4507683551508253, 0.531018782014798, 0.6089926010244736, 0.6886738759248721, 0.7660785429709733, 0.8440523619806489, 0.9225953329538987, 1.0];9.0;93.0
2018-03-18;1047.6000000000001;[67.2, 80.4, 81.6, 79.8, 84.0, 82.8, 83.4, 76.8, 82.2, 85.2, 82.8, 81.0, 80.4];[-7.200000000000003, 13.200000000000003, 1.1999999999999886, -1.7999999999999972, 4.200000000000003, -1.2000000000000028, 0.6000000000000085, -6.6000000000000085, 5.400000000000006, 3.0, -2.4000000000000057, -1.7999999999999972, -0.5999999999999943];[0.06414662084765177, 0.07674684994272622, 0.07789232531500571, 0.07617411225658648, 0.08018327605956471, 0.0790378006872852, 0.07961053837342497, 0.07331042382588773, 0.07846506300114547, 0.0813287514318442, 0.0790378006872852, 0.07731958762886597, 0.07674684994272622];[0.06414662084765177, 0.140893470790378, 0.21878579610538373, 0.29495990836197017, 0.3751431844215349, 0.4541809851088201, 0.5337915234822451, 0.6071019473081328, 0.6855670103092784, 0.7668957617411225, 0.8459335624284077, 0.9232531500572737, 1.0];7.0;94.0
2018-03-19;1303.2000000000003;[85.8, 94.2, 96.6, 103.2, 102.0, 106.2, 104.4, 103.2, 103.2, 108.0, 100.8, 103.2, 92.4];[4.200000000000003, 8.400000000000006, 2.3999999999999915, 6.6000000000000085, -1.2000000000000028, 4.200000000000003, -1.7999999999999972, -1.2000000000000028, 0.0, 4.799999999999997, -7.200000000000003, 2.4000000000000057, -10.799999999999997];[0.0658379373848987, 0.07228360957642724, 0.07412523020257825, 0.07918968692449355, 0.07826887661141803, 0.0814917127071823, 0.08011049723756905, 0.07918968692449355, 0.07918968692449355, 0.08287292817679556, 0.07734806629834252, 0.07918968692449355, 0.07090239410681398];[0.0658379373848987, 0.13812154696132595, 0.21224677716390422, 0.29143646408839774, 0.36970534069981575, 0.45119705340699806, 0.5313075506445671, 0.6104972375690607, 0.6896869244935543, 0.7725598526703498, 0.8499079189686923, 0.9290976058931859, 1.0];4.0;91.0
2018-03-20;1256.3999999999999;[82.8, 99.6, 98.4, 98.4, 104.4, 101.4, 105.0, 98.4, 100.2, 99.0, 93.0, 88.8, 87.0];[0.0, 16.799999999999997, -1.1999999999999886, 0.0, 6.0, -3.0, 3.5999999999999943, -6.599999999999994, 1.7999999999999972, -1.2000000000000028, -6.0, -4.200000000000003, -1.7999999999999972];[0.06590257879656161, 0.07927411652340019, 0.07831900668576888, 0.07831900668576888, 0.08309455587392552, 0.08070678127984719, 0.08357211079274117, 0.07831900668576888, 0.07975167144221587, 0.07879656160458454, 0.0740210124164279, 0.07067812798471824, 0.06924546322827126];[0.06590257879656161, 0.1451766953199618, 0.22349570200573066, 0.3018147086914995, 0.384909264565425, 0.46561604584527216, 0.5491881566380133, 0.6275071633237822, 0.707258834765998, 0.7860553963705826, 0.8600764087870105, 0.9307545367717287, 1.0];6.0;78.0
2018-03-21;1308.0;[85.8, 94.8, 102.0, 99.6, 100.2, 100.8, 105.6, 106.2, 103.8, 105.6, 102.6, 99.0, 102.0];[3.5999999999999943, 9.0, 7.200000000000003, -2.4000000000000057, 0.6000000000000085, 0.5999999999999943, 4.799999999999997, 0.6000000000000085, -2.4000000000000057, 1.7999999999999972, -3.0, -3.5999999999999943, 3.0];[0.06559633027522936, 0.07247706422018349, 0.0779816513761468, 0.07614678899082568, 0.07660550458715597, 0.07706422018348624, 0.08073394495412843, 0.08119266055045872, 0.07935779816513762, 0.08073394495412843, 0.07844036697247705, 0.07568807339449542, 0.0779816513761468];[0.06559633027522936, 0.13807339449541284, 0.21605504587155966, 0.2922018348623854, 0.3688073394495413, 0.44587155963302755, 0.526605504587156, 0.6077981651376148, 0.6871559633027523, 0.7678899082568807, 0.8463302752293578, 0.9220183486238532, 1.0];6.0;64.0
2018-03-22;1312.8000000000002;[83.4, 94.8, 99.6, 105.0, 103.2, 108.0, 103.2, 102.0, 109.8, 107.4, 102.0, 103.2, 91.2];[-5.3999999999999915, 11.399999999999991, 4.799999999999997, 5.400000000000006, -1.7999999999999972, 4.799999999999997, -4.799999999999997, -1.2000000000000028, 7.799999999999997, -2.3999999999999915, -5.400000000000006, 1.2000000000000028, -12.0];[0.06352833638025594, 0.07221206581352832, 0.07586837294332723, 0.079981718464351, 0.07861060329067641, 0.0822669104204753, 0.07861060329067641, 0.07769652650822668, 0.0836380255941499, 0.08180987202925045, 0.07769652650822668, 0.07861060329067641, 0.06946983546617916];[0.06352833638025594, 0.13574040219378425, 0.21160877513711146, 0.29159049360146244, 0.37020109689213887, 0.4524680073126142, 0.5310786106032906, 0.6087751371115173, 0.6924131627056672, 0.7742230347349176, 0.8519195612431444, 0.9305301645338209, 1.0];6.0;55.0
2018-03-23;1227.6000000000001;[82.8, 88.2, 94.2, 96.0, 105.0, 100.8, 96.0, 96.6, 97.2, 100.8, 93.6, 90.0, 86.4];[2.3999999999999915, 5.400000000000006, 6.0, 1.7999999999999972, 9.0, -4.200000000000003, -4.799999999999997, 0.5999999999999943, 0.6000000000000085, 3.5999999999999943, -7.200000000000003, -3.5999999999999943, -3.5999999999999943];[0.06744868035190615, 0.07184750733137829, 0.07673509286412511, 0.07820136852394916, 0.0855327468230694, 0.08211143695014661, 0.07820136852394916, 0.07869012707722384, 0.07917888563049853, 0.08211143695014661, 0.07624633431085043, 0.07331378299120234, 0.07038123167155425];[0.06744868035190615, 0.13929618768328444, 0.21603128054740955, 0.2942326490713587, 0.3797653958944281, 0.4618768328445747, 0.5400782013685239, 0.6187683284457477, 0.6979472140762463, 0.7800586510263929, 0.8563049853372433, 0.9296187683284457, 1.0];7.0;61.0
2018-03-24;1065.6000000000001;[68.4, 79.8, 82.2, 84.6, 82.2, 87.0, 84.6, 84.0, 82.2, 82.2, 84.6, 84.0, 79.8];[1.8000000000000114, 11.399999999999991, 2.4000000000000057, 2.3999999999999915, -2.3999999999999915, 4.799999999999997, -2.4000000000000057, -0.5999999999999943, -1.7999999999999972, 0.0, 2.3999999999999915, -0.5999999999999943, -4.200000000000003];[0.06418918918918919, 0.07488738738738737, 0.07713963963963963, 0.07939189189189187, 0.07713963963963963, 0.08164414414414413, 0.07939189189189187, 0.07882882882882881, 0.07713963963963963, 0.07713963963963963, 0.07939189189189187, 0.07882882882882881, 0.07488738738738737];[0.06418918918918919, 0.13907657657657654, 0.21621621621621617, 0.29560810810810806, 0.3727477477477477, 0.45439189189189183, 0.5337837837837837, 0.6126126126126125, 0.6897522522522521, 0.7668918918918919, 0.8462837837837838, 0.9251126126126126, 1.0];8.0;59.0
2018-03-25;1094.4;[75.0, 77.4, 84.6, 82.8, 85.8, 87.0, 85.2, 89.4, 87.0, 88.8, 82.2, 85.8, 83.4];[2.4000000000000057, 2.4000000000000057, 7.199999999999989, -1.7999999999999972, 3.0, 1.2000000000000028, -1.7999999999999972, 4.200000000000003, -2.4000000000000057, 1.7999999999999972, -6.599999999999994, 3.5999999999999943, -2.3999999999999915];[0.06853070175438596, 0.07072368421052631, 0.07730263157894736, 0.07565789473684209, 0.07839912280701754, 0.07949561403508772, 0.07785087719298245, 0.08168859649122807, 0.07949561403508772, 0.08114035087719297, 0.07510964912280702, 0.07839912280701754, 0.0762061403508772];[0.06853070175438596, 0.13925438596491227, 0.21655701754385964, 0.29221491228070173, 0.3706140350877193, 0.450109649122807, 0.5279605263157895, 0.6096491228070176, 0.6891447368421052, 0.7702850877192982, 0.8453947368421052, 0.9237938596491228, 1.0];9.0;54.0
2018-03-26;1238.4000000000003;[78.6, 89.4, 93.6, 101.4, 99.6, 100.2, 98.4, 100.2, 103.8, 94.2, 95.4, 94.2, 89.4];[1.1999999999999886, 10.800000000000011, 4.199999999999989, 7.800000000000011, -1.8000000000000114, 0.6000000000000085, -1.7999999999999972, 1.7999999999999972, 3.5999999999999943, -9.599999999999994, 1.2000000000000028, -1.2000000000000028, -4.799999999999997];[0.06346899224806199, 0.07218992248062014, 0.07558139534883719, 0.08187984496124029, 0.08042635658914726, 0.08091085271317827, 0.07945736434108526, 0.08091085271317827, 0.08381782945736432, 0.0760658914728682, 0.07703488372093022, 0.0760658914728682, 0.07218992248062014];[0.06346899224806199, 0.13565891472868213, 0.21124031007751934, 0.2931201550387596, 0.3735465116279069, 0.4544573643410852, 0.5339147286821705, 0.6148255813953487, 0.6986434108527131, 0.7747093023255812, 0.8517441860465116, 0.9278100775193798, 1.0];10.0;58.0
2018-03-27;1300.2;[79.8, 90.6, 94.8, 103.8, 105.0, 102.6, 101.4, 105.6, 108.0, 109.8, 103.8, 96.0, 99.0];[8.399999999999991, 10.799999999999997, 4.200000000000003, 9.0, 1.2000000000000028, -2.4000000000000057, -1.1999999999999886, 4.199999999999989, 2.4000000000000057, 1.7999999999999972, -6.0, -7.799999999999997, 3.0];[0.06137517305029995, 0.0696815874480849, 0.07291185971389016, 0.0798338717120443, 0.08075680664513152, 0.07891093677895708, 0.07798800184586986, 0.08121827411167512, 0.08306414397784956, 0.08444854637748038, 0.0798338717120443, 0.07383479464697738, 0.07614213197969542];[0.06137517305029995, 0.13105676049838486, 0.20396862021227502, 0.28380249192431933, 0.36455929856945085, 0.44347023534840796, 0.5214582371942778, 0.6026765113059529, 0.6857406552838025, 0.7701892016612828, 0.8500230733733272, 0.9238578680203046, 1.0];11.0;56.0
2018-03-28;1274.3999999999996;[81.0, 90.6, 96.6, 100.2, 99.0, 102.6, 105.6, 101.4, 106.8, 104.4, 99.0, 93.6, 93.6];[4.200000000000003, 9.599999999999994, 6.0, 3.6000000000000085, -1.2000000000000028, 3.5999999999999943, 3.0, -4.199999999999989, 5.3999999999999915, -2.3999999999999915, -5.400000000000006, -5.400000000000006, 0.0];[0.06355932203389833, 0.07109227871939738, 0.07580037664783429, 0.07862523540489645, 0.07768361581920906, 0.08050847457627121, 0.08286252354048966, 0.07956685499058383, 0.08380414312617705, 0.08192090395480228, 0.07768361581920906, 0.07344632768361584, 0.07344632768361584];[0.06355932203389833, 0.1346516007532957, 0.21045197740113, 0.28907721280602644, 0.3667608286252355, 0.4472693032015067, 0.5301318267419964, 0.6096986817325802, 0.6935028248587572, 0.7754237288135595, 0.8531073446327685, 0.9265536723163842, 1.0];11.0;67.0
2018-03-29;1204.8000000000002;[81.6, 87.6, 89.4, 99.0, 100.2, 99.6, 97.2, 96.0, 91.8, 90.6, 93.0, 92.4, 86.4];[4.799999999999997, 6.0, 1.8000000000000114, 9.599999999999994, 1.2000000000000028, -0.6000000000000085, -2.3999999999999915, -1.2000000000000028, -4.200000000000003, -1.2000000000000028, 2.4000000000000057, -0.5999999999999943, -6.0];[0.06772908366533863, 0.07270916334661354, 0.074203187250996, 0.08217131474103584, 0.08316733067729083, 0.08266932270916333, 0.08067729083665337, 0.07968127490039839, 0.07619521912350596, 0.07519920318725098, 0.07719123505976094, 0.07669322709163345, 0.07171314741035856];[0.06772908366533863, 0.14043824701195215, 0.21464143426294818, 0.296812749003984, 0.37998007968127484, 0.46264940239043817, 0.5433266932270916, 0.6230079681274899, 0.6992031872509958, 0.7744023904382469, 0.8515936254980079, 0.9282868525896414, 1.0];12.0;80.0
2018-03-30;1182.0;[81.6, 82.8, 86.4, 90.6, 91.8, 94.8, 95.4, 93.6, 91.8, 92.4, 93.0, 90.6, 97.2];[5.3999999999999915, 1.2000000000000028, 3.6000000000000085, 4.199999999999989, 1.2000000000000028, 3.0, 0.6000000000000085, -1.8000000000000114, -1.7999999999999972, 0.6000000000000085, 0.5999999999999943, -2.4000000000000057, 6.6000000000000085];[0.06903553299492385, 0.07005076142131979, 0.07309644670050762, 0.0766497461928934, 0.07766497461928934, 0.08020304568527918, 0.08071065989847716, 0.07918781725888324, 0.07766497461928934, 0.07817258883248732, 0.07868020304568528, 0.0766497461928934, 0.08223350253807107];[0.06903553299492385, 0.13908629441624362, 0.21218274111675126, 0.28883248730964467, 0.366497461928934, 0.4467005076142132, 0.5274111675126903, 0.6065989847715736, 0.6842639593908629, 0.7624365482233502, 0.8411167512690355, 0.9177664974619288, 1.0];13.0;74.0
2018-03-31;1013.4000000000001;[81.6, 75.0, 81.0, 83.4, 80.4, 81.6, 77.4, 79.8, 81.0, 69.6, 76.2, 76.2, 70.2];[0.5999999999999943, -6.599999999999994, 6.0, 2.4000000000000057, -3.0, 1.1999999999999886, -4.199999999999989, 2.3999999999999915, 1.2000000000000028, -11.400000000000006, 6.6000000000000085, 0.0, -6.0];[0.08052101835405565, 0.07400828892835996, 0.07992895204262877, 0.08229721728833629, 0.07933688573120189, 0.08052101835405565, 0.0763765541740675, 0.078744819419775, 0.07992895204262877, 0.06867969212551804, 0.07519242155121374, 0.07519242155121374, 0.06927175843694494];[0.08052101835405565, 0.15452930728241562, 0.23445825932504438, 0.31675547661338066, 0.39609236234458256, 0.4766133806986382, 0.5529899348727056, 0.6317347542924806, 0.7116637063351094, 0.7803433984606275, 0.8555358200118413, 0.930728241563055, 1.0];11.0;75.0
2018-04-01;1008.0;[75.0, 69.0, 73.2, 75.6, 78.0, 78.0, 78.0, 77.4, 80.4, 82.2, 82.8, 79.2, 79.2];[1.7999999999999972, -6.0, 4.200000000000003, 2.3999999999999915, 2.4000000000000057, 0.0, 0.0, -0.5999999999999943, 3.0, 1.7999999999999972, 0.5999999999999943, -3.5999999999999943, 0.0];[0.0744047619047619, 0.06845238095238096, 0.07261904761904762, 0.075, 0.07738095238095238, 0.07738095238095238, 0.07738095238095238, 0.07678571428571429, 0.07976190476190477, 0.08154761904761905, 0.08214285714285714, 0.07857142857142857, 0.07857142857142857];[0.0744047619047619, 0.14285714285714285, 0.21547619047619046, 0.29047619047619044, 0.3678571428571428, 0.4452380952380952, 0.5226190476190475, 0.5994047619047619, 0.6791666666666666, 0.7607142857142857, 0.8428571428571427, 0.9214285714285714, 1.0];6.0;75.0
2018-04-02;1007.4;[79.2, 76.2, 71.4, 78.6, 70.2, 79.8, 77.4, 81.6, 78.0, 78.6, 80.4, 78.0, 78.0];[0.6000000000000085, -3.0, -4.799999999999997, 7.199999999999989, -8.399999999999991, 9.599999999999994, -2.3999999999999915, 4.199999999999989, -3.5999999999999943, 0.5999999999999943, 1.8000000000000114, -2.4000000000000057, 0.0];[0.07861822513400835, 0.07564026206075045, 0.07087552114353783, 0.07802263251935676, 0.06968433591423467, 0.07921381774865992, 0.07683144729005362, 0.08100059559261465, 0.07742703990470519, 0.07802263251935676, 0.0798094103633115, 0.07742703990470519, 0.07742703990470519];[0.07861822513400835, 0.1542584871947588, 0.2251340083382966, 0.30315664085765337, 0.372840976771888, 0.4520547945205479, 0.5288862418106015, 0.6098868374032161, 0.6873138773079214, 0.7653365098272782, 0.8451459201905897, 0.9225729600952948, 1.0];4.0;79.0
2018-04-03;1227.6;[79.2, 85.2, 93.6, 94.2, 102.0, 96.6, 95.4, 95.4, 96.0, 102.6, 95.4, 98.4, 93.6];[0.0, 6.0, 8.399999999999991, 0.6000000000000085, 7.799999999999997, -5.400000000000006, -1.1999999999999886, 0.0, 0.5999999999999943, 6.599999999999994, -7.199999999999989, 3.0, -4.800000000000011];[0.06451612903225808, 0.0694037145650049, 0.07624633431085044, 0.07673509286412512, 0.083088954056696, 0.07869012707722385, 0.0777126099706745, 0.0777126099706745, 0.07820136852394917, 0.08357771260997067, 0.0777126099706745, 0.08015640273704791, 0.07624633431085044];[0.06451612903225808, 0.13391984359726297, 0.2101661779081134, 0.28690127077223854, 0.3699902248289345, 0.44868035190615835, 0.5263929618768328, 0.6041055718475073, 0.6823069403714564, 0.7658846529814272, 0.8435972629521017, 0.9237536656891496, 1.0];2.0;97.0
2018-04-04;1278.6000000000001;[86.4, 93.0, 99.6, 99.6, 101.4, 103.2, 103.2, 106.8, 104.4, 100.8, 93.0, 91.8, 95.4];[10.800000000000011, 6.599999999999994, 6.599999999999994, 0.0, 1.8000000000000114, 1.7999999999999972, 0.0, 3.5999999999999943, -2.3999999999999915, -3.6000000000000085, -7.799999999999997, -1.2000000000000028, 3.6000000000000085];[0.0675739089629282, 0.07273580478648521, 0.07789770061004223, 0.07789770061004223, 0.07930549038010323, 0.08071328015016424, 0.08071328015016424, 0.08352885969028624, 0.08165180666353825, 0.07883622712341623, 0.07273580478648521, 0.0717972782731112, 0.07461285781323322];[0.0675739089629282, 0.14030971374941342, 0.21820741435945562, 0.2961051149694979, 0.3754106053496011, 0.45612388549976535, 0.5368371656499297, 0.6203660253402158, 0.702017832003754, 0.7808540591271702, 0.8535898639136555, 0.9253871421867668, 1.0];10.0;95.0
2018-04-05;1200.5999999999997;[82.2, 87.6, 91.2, 93.6, 94.2, 93.0, 94.8, 96.6, 97.8, 95.4, 94.8, 90.6, 88.8];[0.6000000000000085, 5.3999999999999915, 3.6000000000000085, 2.3999999999999915, 0.6000000000000085, -1.2000000000000028, 1.7999999999999972, 1.7999999999999972, 1.2000000000000028, -2.3999999999999915, -0.6000000000000085, -4.200000000000003, -1.7999999999999972];[0.0684657671164418, 0.07296351824087957, 0.07596201899050477, 0.07796101949025488, 0.07846076961519242, 0.07746126936531736, 0.07896051974012995, 0.08045977011494254, 0.08145927036481761, 0.07946026986506749, 0.07896051974012995, 0.07546226886556723, 0.07396301849075464];[0.0684657671164418, 0.14142928535732138, 0.21739130434782614, 0.2953523238380811, 0.37381309345327346, 0.4512743628185908, 0.5302348825587208, 0.6106946526736633, 0.6921539230384809, 0.7716141929035483, 0.8505747126436782, 0.9260369815092454, 1.0];18.0;83.0
2018-04-06;1299.6;[82.8, 97.2, 97.2, 100.8, 105.0, 99.6, 105.6, 103.8, 107.4, 104.4, 102.0, 97.8, 96.0];[8.399999999999991, 14.400000000000006, 0.0, 3.5999999999999943, 4.200000000000003, -5.400000000000006, 6.0, -1.7999999999999972, 3.6000000000000085, -3.0, -2.4000000000000057, -4.200000000000003, -1.7999999999999972];[0.06371191135734072, 0.07479224376731303, 0.07479224376731303, 0.0775623268698061, 0.08079409048938135, 0.07663896583564174, 0.08125577100646353, 0.07987072945521699, 0.08264081255771008, 0.08033240997229918, 0.07848568790397045, 0.0752539242843952, 0.07386888273314866];[0.06371191135734072, 0.13850415512465375, 0.21329639889196678, 0.29085872576177285, 0.3716528162511542, 0.448291782086796, 0.5295475530932595, 0.6094182825484765, 0.6920590951061866, 0.7723915050784858, 0.8508771929824561, 0.9261311172668514, 1.0];21.0;81.0
2018-04-07;1105.2;[88.2, 88.8, 87.0, 92.4, 90.6, 93.0, 87.0, 83.4, 79.8, 79.2, 79.2, 78.6, 78.0];[6.6000000000000085, 0.5999999999999943, -1.7999999999999972, 5.400000000000006, -1.8000000000000114, 2.4000000000000057, -6.0, -3.5999999999999943, -3.6000000000000085, -0.5999999999999943, 0.0, -0.6000000000000085, -0.5999999999999943];[0.07980456026058631, 0.08034744842562432, 0.07871878393051031, 0.08360477741585233, 0.08197611292073832, 0.08414766558089033, 0.07871878393051031, 0.07546145494028231, 0.07220412595005428, 0.07166123778501629, 0.07166123778501629, 0.07111834961997827, 0.07057546145494029];[0.07980456026058631, 0.16015200868621063, 0.23887079261672095, 0.32247557003257327, 0.4044516829533116, 0.48859934853420195, 0.5673181324647123, 0.6427795874049945, 0.7149837133550487, 0.786644951140065, 0.8583061889250814, 0.9294245385450597, 1.0];25.0;70.0
2018-04-08;1062.0;[76.8, 80.4, 79.2, 79.2, 81.0, 82.8, 81.6, 83.4, 79.2, 81.6, 87.0, 86.4, 83.4];[-1.2000000000000028, 3.6000000000000085, -1.2000000000000028, 0.0, 1.7999999999999972, 1.7999999999999972, -1.2000000000000028, 1.8000000000000114, -4.200000000000003, 2.3999999999999915, 5.400000000000006, -0.5999999999999943, -3.0];[0.07231638418079096, 0.07570621468926554, 0.07457627118644068, 0.07457627118644068, 0.07627118644067797, 0.07796610169491525, 0.07683615819209039, 0.07853107344632769, 0.07457627118644068, 0.07683615819209039, 0.08192090395480225, 0.08135593220338984, 0.07853107344632769];[0.07231638418079096, 0.14802259887005648, 0.22259887005649714, 0.2971751412429378, 0.3734463276836158, 0.45141242937853104, 0.5282485875706214, 0.6067796610169491, 0.6813559322033899, 0.7581920903954803, 0.8401129943502825, 0.9214689265536723, 1.0];29.0;63.0
2018-04-09;1248.6000000000001;[82.2, 88.8, 98.4, 102.6, 106.8, 104.4, 98.4, 99.0, 97.2, 96.0, 94.8, 89.4, 90.6];[4.799999999999997, 6.599999999999994, 9.600000000000009, 4.199999999999989, 4.200000000000003, -2.3999999999999915, -6.0, 0.5999999999999943, -1.7999999999999972, -1.2000000000000028, -1.2000000000000028, -5.3999999999999915, 1.1999999999999886];[0.06583373378183566, 0.07111965401249398, 0.07880826525708794, 0.08217203267659777, 0.08553580009610763, 0.08361364728495915, 0.07880826525708794, 0.07928880345987505, 0.07784718885151369, 0.07688611244593944, 0.0759250360403652, 0.0716001922152811, 0.07256126862085535];[0.06583373378183566, 0.13695338779432964, 0.21576165305141753, 0.2979336857280153, 0.383469485824123, 0.46708313310908217, 0.5458913983661701, 0.6251802018260452, 0.7030273906775588, 0.7799135031234983, 0.8558385391638635, 0.9274387313791447, 1.0];21.0;74.0
