data;consumo_giorno;consumo_orario;consumo_orario_diff;consumo_ora_giorno;consumo_cumulato;tmedia;umidita
2018-04-03;2242.9;[129.8, 176.55, 180.4, 182.05, 184.25, 187.55, 183.7, 182.05, 174.9, 171.6, 166.65, 163.9, 159.5];[50.60000000000001, 46.75, 3.8499999999999943, 1.6500000000000057, 2.1999999999999886, 3.3000000000000114, -3.8500000000000227, -1.6499999999999773, -7.150000000000006, -3.3000000000000114, -4.949999999999989, -2.75, -4.400000000000006];[0.05787150564001962, 0.07871505640019617, 0.08043158410985778, 0.08116723884256989, 0.08214811181951936, 0.0836194212849436, 0.081902893575282, 0.08116723884256989, 0.07797940166748406, 0.07650809220205983, 0.0743011280039235, 0.07307503678273664, 0.07111329082883766];[0.05787150564001962, 0.1365865620402158, 0.21701814615007356, 0.2981853849926434, 0.3803334968121628, 0.46395291809710637, 0.5458558116723884, 0.6270230505149582, 0.7050024521824424, 0.7815105443845022, 0.8558116723884257, 0.9288867091711623, 1.0];2.0;97.0
2018-04-04;2587.75;[124.3, 201.3, 211.2, 213.95, 219.45, 223.3, 221.65, 216.7, 211.2, 201.85, 194.15, 181.5, 167.2];[45.64999999999999, 77.00000000000001, 9.899999999999977, 2.75, 5.5, 3.8500000000000227, -1.6500000000000057, -4.950000000000017, -5.5, -9.349999999999994, -7.699999999999989, -12.650000000000006, -14.300000000000011];[0.04803400637619554, 0.07778958554729012, 0.08161530286928799, 0.08267800212539851, 0.08480340063761956, 0.08629117959617429, 0.08565356004250797, 0.08374070138150903, 0.08161530286928799, 0.07800212539851221, 0.07502656748140277, 0.07013815090329437, 0.06461211477151965];[0.04803400637619554, 0.12582359192348566, 0.20743889479277364, 0.29011689691817216, 0.3749202975557917, 0.461211477151966, 0.546865037194474, 0.630605738575983, 0.7122210414452711, 0.7902231668437832, 0.865249734325186, 0.9353878852284804, 1.0];10.0;95.0
2018-04-05;2533.3;[131.45, 200.75, 206.8, 212.3, 213.95, 217.25, 213.95, 209.0, 202.95, 191.95, 187.0, 178.75, 167.2];[50.04999999999998, 69.30000000000001, 6.050000000000011, 5.5, 1.6499999999999773, 3.3000000000000114, -3.3000000000000114, -4.949999999999989, -6.050000000000011, -11.0, -4.949999999999989, -8.25, -11.550000000000011];[0.05188884064264002, 0.07924446374294399, 0.08163265306122448, 0.08380373425966131, 0.08445505861919235, 0.08575770733825444, 0.08445505861919235, 0.0825010855405992, 0.08011289622231871, 0.07577073382544507, 0.07381676074685192, 0.0705601389491967, 0.06600086843247936];[0.05188884064264002, 0.13113330438558402, 0.21276595744680848, 0.2965696917064698, 0.38102475032566213, 0.4667824576639166, 0.551237516283109, 0.6337386018237082, 0.7138514980460269, 0.789622231871472, 0.863438992618324, 0.9339991315675207, 1.0];18.0;83.0
2018-04-06;2467.2999999999997;[131.45, 200.75, 200.2, 206.8, 207.9, 210.65, 210.65, 201.3, 198.0, 187.55, 179.85, 171.6, 160.6];[50.599999999999994, 69.30000000000001, -0.5500000000000114, 6.600000000000023, 1.0999999999999943, 2.75, 0.0, -9.349999999999994, -3.3000000000000114, -10.449999999999989, -7.700000000000017, -8.25, -11.0];[0.05327686134641106, 0.08136424431564869, 0.0811413285777976, 0.08381631743201072, 0.0842621489077129, 0.08537672759696836, 0.08537672759696836, 0.0815871600534998, 0.08024966562639323, 0.07601426660722248, 0.07289344627730718, 0.0695497102095408, 0.06509139545251895];[0.05327686134641106, 0.13464110566205975, 0.21578243423985735, 0.2995987516718681, 0.38386090057958094, 0.4692376281765493, 0.5546143557735177, 0.6362015158270174, 0.7164511814534107, 0.7924654480606331, 0.8653588943379403, 0.934908604547481, 1.0];21.0;81.0
2018-04-07;1902.4499999999998;[118.8, 154.0, 158.4, 158.4, 161.15, 159.5, 157.85, 155.1, 154.55, 154.55, 152.9, 108.9, 108.35];[39.599999999999994, 35.2, 4.400000000000006, 0.0, 2.75, -1.6500000000000057, -1.6500000000000057, -2.75, -0.549999999999983, 0.0, -1.6500000000000057, -44.0, -0.5500000000000114];[0.06244579358196011, 0.08094825093957791, 0.08326105810928015, 0.08326105810928015, 0.08470656259034404, 0.08383925990170571, 0.08297195721306737, 0.08152645273200347, 0.0812373518357907, 0.0812373518357907, 0.08037004914715237, 0.057241977450130106, 0.05695287655391732];[0.06244579358196011, 0.14339404452153803, 0.2266551026308182, 0.3099161607400983, 0.39462272333044235, 0.47846198323214806, 0.5614339404452154, 0.6429603931772189, 0.7241977450130095, 0.8054350968488002, 0.8858051459959526, 0.9430471234460828, 1.0];25.0;70.0
2018-04-08;1028.5000000000002;[78.65, 79.75, 78.65, 79.2, 79.2, 78.65, 79.2, 79.75, 79.2, 79.75, 78.65, 79.2, 78.65];[0.0, 1.0999999999999943, -1.0999999999999943, 0.5499999999999972, 0.0, -0.5499999999999972, 0.5499999999999972, 0.5499999999999972, -0.5499999999999972, 0.5499999999999972, -1.0999999999999943, 0.5499999999999972, -0.5499999999999972];[0.07647058823529411, 0.07754010695187163, 0.07647058823529411, 0.07700534759358288, 0.07700534759358288, 0.07647058823529411, 0.07700534759358288, 0.07754010695187163, 0.07700534759358288, 0.07754010695187163, 0.07647058823529411, 0.07700534759358288, 0.07647058823529411];[0.07647058823529411, 0.15401069518716576, 0.23048128342245985, 0.30748663101604273, 0.3844919786096256, 0.4609625668449197, 0.5379679144385027, 0.6155080213903743, 0.6925133689839572, 0.7700534759358288, 0.8465240641711229, 0.9235294117647058, 1.0];29.0;63.0
2018-04-09;2599.2999999999997;[129.8, 193.6, 213.95, 219.45, 222.75, 230.45, 223.85, 215.05, 208.45, 199.1, 192.5, 182.6, 167.75];[10.450000000000017, 63.79999999999998, 20.349999999999994, 5.5, 3.3000000000000114, 7.699999999999989, -6.599999999999994, -8.799999999999983, -6.600000000000023, -9.349999999999994, -6.599999999999994, -9.900000000000006, -14.849999999999994];[0.049936521371138395, 0.07448159119763013, 0.08231062209056285, 0.08442657638595007, 0.08569614896318241, 0.0886584849767245, 0.08611933982225985, 0.0827338129496403, 0.08019466779517563, 0.07659754549301735, 0.0740584003385527, 0.0702496826068557, 0.0645366060093102];[0.049936521371138395, 0.12441811256876852, 0.20672873465933134, 0.2911553110452814, 0.3768514600084638, 0.4655099449851884, 0.5516292848074482, 0.6343630977570884, 0.7145577655522641, 0.7911553110452815, 0.8652137113838342, 0.9354633939906898, 1.0];21.0;74.0
2018-04-10;2604.25;[121.55, 200.2, 217.25, 213.4, 217.8, 227.15, 224.4, 216.7, 214.5, 203.5, 194.7, 182.6, 170.5];[40.7, 78.64999999999999, 17.05000000000001, -3.8499999999999943, 4.400000000000006, 9.349999999999994, -2.75, -7.700000000000017, -2.1999999999999886, -11.0, -8.800000000000011, -12.099999999999994, -12.099999999999994];[0.046673706441393875, 0.07687434002111931, 0.08342133051742344, 0.0819429778247096, 0.08363252375923971, 0.08722280887011616, 0.08616684266103485, 0.08321013727560718, 0.08236536430834214, 0.0781414994720169, 0.0747624076029567, 0.07011615628299894, 0.06546990496304118];[0.046673706441393875, 0.1235480464625132, 0.20696937697993664, 0.2889123548046462, 0.37254487856388596, 0.45976768743400215, 0.545934530095037, 0.6291446673706442, 0.7115100316789864, 0.7896515311510033, 0.8644139387539599, 0.9345300950369588, 1.0];17.0;68.0
2018-04-11;2600.95;[124.3, 200.2, 213.95, 216.7, 218.9, 226.6, 222.75, 213.4, 211.2, 204.05, 195.25, 183.7, 169.95];[42.89999999999999, 75.89999999999999, 13.75, 2.75, 2.200000000000017, 7.699999999999989, -3.8499999999999943, -9.349999999999994, -2.200000000000017, -7.149999999999977, -8.800000000000011, -11.550000000000011, -13.75];[0.04779023049270459, 0.07697187566081624, 0.0822584055825756, 0.08331571156692746, 0.08416155635440897, 0.08712201311059421, 0.08564178473250159, 0.08204694438570523, 0.08120109959822373, 0.07845210403890887, 0.07506872488898288, 0.07062803975470501, 0.06534150983294565];[0.04779023049270459, 0.12476210615352083, 0.20702051173609645, 0.29033622330302394, 0.3744977796574329, 0.4616197927680271, 0.5472615775005287, 0.629308521886234, 0.7105096214844577, 0.7889617255233666, 0.8640304504123495, 0.9346584901670544, 1.0];15.0;89.0
2018-04-12;2571.25;[128.7, 199.65, 215.6, 213.4, 216.7, 224.4, 215.6, 210.65, 205.15, 202.95, 193.6, 177.65, 167.2];[47.29999999999998, 70.95000000000002, 15.949999999999989, -2.1999999999999886, 3.299999999999983, 7.700000000000017, -8.800000000000011, -4.949999999999989, -5.5, -2.200000000000017, -9.349999999999994, -15.949999999999989, -10.450000000000017];[0.05005347593582887, 0.07764705882352942, 0.08385026737967914, 0.08299465240641711, 0.08427807486631016, 0.08727272727272728, 0.08385026737967914, 0.08192513368983957, 0.0797860962566845, 0.07893048128342245, 0.07529411764705882, 0.06909090909090909, 0.06502673796791443];[0.05005347593582887, 0.1277005347593583, 0.21155080213903746, 0.29454545454545455, 0.37882352941176467, 0.466096256684492, 0.5499465240641711, 0.6318716577540107, 0.7116577540106952, 0.7905882352941177, 0.8658823529411765, 0.9349732620320856, 1.0];8.0;87.0
2018-04-13;2511.3;[123.75, 201.3, 213.95, 213.4, 210.1, 217.25, 212.85, 207.35, 202.4, 190.3, 182.6, 173.25, 162.8];[43.45, 77.55000000000001, 12.649999999999977, -0.549999999999983, -3.3000000000000114, 7.150000000000006, -4.400000000000006, -5.5, -4.949999999999989, -12.099999999999994, -7.700000000000017, -9.349999999999994, -10.449999999999989];[0.049277266754270695, 0.08015768725361366, 0.08519491896627243, 0.08497590889180902, 0.08366184844502847, 0.086508979413053, 0.08475689881734559, 0.08256679807271133, 0.08059570740254052, 0.07577748576434516, 0.0727113447218572, 0.06898817345597898, 0.06482698204117389];[0.049277266754270695, 0.12943495400788435, 0.21462987297415678, 0.2996057818659658, 0.38326763031099426, 0.4697766097240473, 0.5545335085413928, 0.6371003066141041, 0.7176960140166446, 0.7934734997809898, 0.866184844502847, 0.935173017958826, 1.0];12.0;81.0
2018-04-14;1901.9;[119.35, 156.75, 160.05, 159.5, 161.15, 158.95, 157.85, 154.0, 153.45, 153.45, 153.45, 107.25, 106.7];[40.69999999999999, 37.400000000000006, 3.3000000000000114, -0.5500000000000114, 1.6500000000000057, -2.200000000000017, -1.0999999999999943, -3.8499999999999943, -0.5500000000000114, 0.0, 0.0, -46.19999999999999, -0.5499999999999972];[0.06275303643724696, 0.08241758241758242, 0.08415268941584732, 0.08386350491613649, 0.08473105841526894, 0.08357432041642567, 0.08299595141700404, 0.08097165991902834, 0.08068247541931751, 0.08068247541931751, 0.08068247541931751, 0.05639097744360902, 0.05610179294389821];[0.06275303643724696, 0.14517061885482938, 0.2293233082706767, 0.31318681318681324, 0.39791787160208214, 0.4814921920185078, 0.5644881434355118, 0.6454598033545401, 0.7261422787738576, 0.8068247541931752, 0.8875072296124927, 0.9438982070561017, 1.0];14.0;69.0
2018-04-15;1019.15;[78.1, 78.1, 78.1, 78.1, 78.65, 78.65, 78.1, 78.65, 78.1, 78.65, 79.2, 78.65, 78.1];[-0.5500000000000114, 0.0, 0.0, 0.0, 0.5500000000000114, 0.0, -0.5500000000000114, 0.5500000000000114, -0.5500000000000114, 0.5500000000000114, 0.5499999999999972, -0.5499999999999972, -0.5500000000000114];[0.07663248785752833, 0.07663248785752833, 0.07663248785752833, 0.07663248785752833, 0.07717215326497573, 0.07717215326497573, 0.07663248785752833, 0.07717215326497573, 0.07663248785752833, 0.07717215326497573, 0.0777118186724231, 0.07717215326497573, 0.07663248785752833];[0.07663248785752833, 0.15326497571505665, 0.22989746357258498, 0.3065299514301133, 0.38370210469508903, 0.4608742579600647, 0.5375067458175931, 0.6146788990825688, 0.6913113869400971, 0.7684835402050728, 0.846195358877496, 0.9233675121424716, 1.0];14.0;74.0
2018-04-16;2513.5;[121.55, 205.7, 210.65, 206.25, 207.9, 218.35, 211.75, 209.0, 200.75, 190.3, 184.8, 178.2, 168.3];[0.5499999999999972, 84.14999999999999, 4.950000000000017, -4.400000000000006, 1.6500000000000057, 10.449999999999989, -6.599999999999994, -2.75, -8.25, -10.449999999999989, -5.5, -6.600000000000023, -9.899999999999977];[0.04835886214442013, 0.08183807439824944, 0.0838074398249453, 0.08205689277899343, 0.08271334792122538, 0.08687089715536105, 0.08424507658643327, 0.08315098468271334, 0.07986870897155361, 0.07571115973741795, 0.07352297592997813, 0.07089715536105032, 0.06695842450765865];[0.04835886214442013, 0.1301969365426696, 0.21400437636761488, 0.2960612691466083, 0.37877461706783366, 0.46564551422319467, 0.549890590809628, 0.6330415754923413, 0.7129102844638949, 0.7886214442013129, 0.862144420131291, 0.9330415754923412, 1.0];17.0;67.0
2018-04-17;2500.8500000000004;[122.65, 204.6, 207.35, 209.55, 206.25, 221.65, 215.05, 211.2, 195.25, 187.0, 181.5, 174.9, 163.9];[42.900000000000006, 81.94999999999999, 2.75, 2.200000000000017, -3.3000000000000114, 15.400000000000006, -6.599999999999994, -3.8500000000000227, -15.949999999999989, -8.25, -5.5, -6.599999999999994, -11.0];[0.0490433252694084, 0.08181218385748844, 0.08291180998460522, 0.08379151088629865, 0.08247195953375851, 0.08862986584561248, 0.08599076314053221, 0.08445128656256871, 0.0780734550252914, 0.07477457664394105, 0.07257532438970749, 0.06993622168462722, 0.0655377171761601];[0.0490433252694084, 0.13085550912689684, 0.21376731911150207, 0.29755882999780076, 0.3800307895315593, 0.4686606553771718, 0.5546514185177039, 0.6391027050802727, 0.7171761601055641, 0.7919507367495051, 0.8645260611392126, 0.9344622828238399, 1.0];18.0;66.0
2018-04-18;2201.0999999999995;[118.25, 183.15, 193.6, 190.3, 191.95, 201.85, 192.5, 185.9, 181.5, 171.6, 166.1, 117.7, 106.7];[44.0, 64.9, 10.449999999999989, -3.299999999999983, 1.6499999999999773, 9.900000000000006, -9.349999999999994, -6.599999999999994, -4.400000000000006, -9.900000000000006, -5.5, -48.39999999999999, -11.0];[0.05372313843078462, 0.08320839580209898, 0.08795602198900551, 0.08645677161419293, 0.08720639680159922, 0.091704147926037, 0.08745627186406799, 0.0844577711144428, 0.08245877061469267, 0.07796101949025488, 0.07546226886556723, 0.05347326336831586, 0.048475762118940544];[0.05372313843078462, 0.1369315342328836, 0.2248875562218891, 0.311344327836082, 0.39855072463768126, 0.49025487256371825, 0.5777111444277863, 0.662168915542229, 0.7446276861569218, 0.8225887056471766, 0.8980509745127437, 0.9515242378810596, 1.0];19.0;62.0
2018-04-19;2110.9;[61.6, 178.75, 181.5, 184.25, 187.55, 194.7, 192.5, 188.1, 179.3, 171.6, 166.65, 118.25, 106.15];[2.75, 117.15, 2.75, 2.75, 3.3000000000000114, 7.149999999999977, -2.1999999999999886, -4.400000000000006, -8.799999999999983, -7.700000000000017, -4.949999999999989, -48.400000000000006, -12.099999999999994];[0.02918186555497655, 0.08467952058363731, 0.0859822824387702, 0.08728504429390307, 0.08884835852006254, 0.09223553934340802, 0.09119332985930172, 0.0891089108910891, 0.0849400729546639, 0.0812923397602918, 0.07894736842105263, 0.05601875977071391, 0.05028660760812923];[0.02918186555497655, 0.11386138613861385, 0.19984366857738406, 0.2871287128712871, 0.37597707139134967, 0.46821261073475773, 0.5594059405940595, 0.6485148514851485, 0.7334549244398124, 0.8147472642001041, 0.8936946326211568, 0.9497133923918707, 1.0];19.0;57.0
2018-04-20;2127.4;[68.2, 180.95, 186.45, 187.0, 185.9, 196.9, 194.15, 184.25, 180.4, 172.15, 166.65, 117.7, 106.7];[8.25, 112.74999999999999, 5.5, 0.5500000000000114, -1.0999999999999943, 11.0, -2.75, -9.900000000000006, -3.8499999999999943, -8.25, -5.5, -48.95, -11.0];[0.03205791106514995, 0.08505687693898654, 0.08764219234746638, 0.08790072388831437, 0.08738366080661841, 0.09255429162357807, 0.09126163391933816, 0.08660806618407445, 0.08479834539813857, 0.08092037228541882, 0.07833505687693898, 0.05532574974146846, 0.05015511892450879];[0.03205791106514995, 0.1171147880041365, 0.20475698035160286, 0.2926577042399172, 0.38004136504653563, 0.47259565667011366, 0.5638572905894519, 0.6504653567735263, 0.7352637021716649, 0.8161840744570837, 0.8945191313340228, 0.9498448810754913, 1.0];20.0;55.0
2018-04-21;1376.6499999999999;[58.85, 135.85, 140.25, 138.6, 141.9, 100.65, 97.35, 96.25, 97.35, 94.6, 94.05, 91.3, 89.65];[-1.6499999999999986, 77.0, 4.400000000000006, -1.6500000000000057, 3.3000000000000114, -41.25, -3.3000000000000114, -1.0999999999999943, 1.0999999999999943, -2.75, -0.5499999999999972, -2.75, -1.6499999999999915];[0.04274870155813025, 0.09868158210147823, 0.10187774670395526, 0.10067918497802637, 0.10307630842988415, 0.07311226528166202, 0.07071514182980423, 0.06991610067918498, 0.07071514182980423, 0.0687175389532561, 0.06831801837794647, 0.06632041550139833, 0.06512185377546945];[0.04274870155813025, 0.14143028365960847, 0.24330803036356374, 0.3439872153415901, 0.44706352377147424, 0.5201757890531362, 0.5908909308829405, 0.6608070315621255, 0.7315221733919297, 0.8002397123451858, 0.8685577307231322, 0.9348781462245305, 1.0];21.0;54.0
2018-04-22;799.7;[60.5, 61.6, 60.5, 60.5, 60.5, 62.7, 60.5, 62.15, 63.25, 61.6, 61.05, 61.6, 63.25];[-1.1000000000000014, 1.1000000000000014, -1.1000000000000014, 0.0, 0.0, 2.200000000000003, -2.200000000000003, 1.6499999999999986, 1.1000000000000014, -1.6499999999999986, -0.5500000000000043, 0.5500000000000043, 1.6499999999999986];[0.07565337001375515, 0.07702888583218706, 0.07565337001375515, 0.07565337001375515, 0.07565337001375515, 0.07840440165061899, 0.07565337001375515, 0.07771664374140302, 0.07909215955983494, 0.07702888583218706, 0.07634112792297111, 0.07702888583218706, 0.07909215955983494];[0.07565337001375515, 0.15268225584594222, 0.22833562585969736, 0.3039889958734525, 0.37964236588720773, 0.4580467675378267, 0.5337001375515819, 0.6114167812929848, 0.6905089408528198, 0.7675378266850069, 0.843878954607978, 0.920907840440165, 1.0];20.0;52.0
2018-04-23;2164.8;[67.65, 185.35, 183.7, 191.4, 190.85, 200.2, 194.7, 189.2, 184.8, 176.0, 169.95, 119.35, 111.65];[3.8500000000000085, 117.69999999999999, -1.6500000000000057, 7.700000000000017, -0.5500000000000114, 9.349999999999994, -5.5, -5.5, -4.399999999999977, -8.800000000000011, -6.050000000000011, -50.599999999999994, -7.699999999999989];[0.03125, 0.08561991869918698, 0.08485772357723576, 0.08841463414634146, 0.08816056910569105, 0.09247967479674796, 0.08993902439024389, 0.08739837398373983, 0.08536585365853658, 0.08130081300813008, 0.0785060975609756, 0.0551321138211382, 0.05157520325203252];[0.03125, 0.11686991869918698, 0.20172764227642273, 0.2901422764227642, 0.3783028455284553, 0.47078252032520324, 0.5607215447154472, 0.6481199186991871, 0.7334857723577236, 0.8147865853658537, 0.8932926829268293, 0.9484247967479674, 1.0];20.0;56.0
2018-04-24;2108.15;[69.85, 179.85, 188.1, 186.45, 189.2, 190.85, 186.45, 183.7, 178.75, 170.5, 162.25, 114.4, 107.8];[9.349999999999994, 110.0, 8.25, -1.6500000000000057, 2.75, 1.6500000000000057, -4.400000000000006, -2.75, -4.949999999999989, -8.25, -8.25, -47.849999999999994, -6.6000000000000085];[0.033133315940516564, 0.08531176624054265, 0.08922515001304461, 0.08844247325854421, 0.08974693451604486, 0.09052961127054526, 0.08844247325854421, 0.08713801200104355, 0.08478998173754239, 0.08087659796504043, 0.07696321419253847, 0.05426558831202713, 0.05113488129402556];[0.033133315940516564, 0.11844508218105922, 0.2076702321941038, 0.29611270545264806, 0.38585963996869294, 0.4763892512392382, 0.5648317244977824, 0.651969736498826, 0.7367597182363683, 0.8176363162014088, 0.8945995303939472, 0.9488651187059745, 1.0];21.0;53.0
2018-04-25;1200.1000000000001;[59.95, 94.05, 96.25, 93.5, 92.95, 94.6, 93.5, 95.15, 96.25, 95.7, 95.15, 95.15, 97.9];[0.5500000000000043, 34.099999999999994, 2.200000000000003, -2.75, -0.5499999999999972, 1.6499999999999915, -1.0999999999999943, 1.6500000000000057, 1.0999999999999943, -0.5499999999999972, -0.5499999999999972, 0.0, 2.75];[0.04995417048579285, 0.07836846929422547, 0.08020164986251145, 0.07791017415215398, 0.07745187901008249, 0.07882676443629696, 0.07791017415215398, 0.07928505957836847, 0.08020164986251145, 0.07974335472043996, 0.07928505957836847, 0.07928505957836847, 0.08157653528872594];[0.04995417048579285, 0.12832263978001832, 0.20852428964252975, 0.28643446379468374, 0.3638863428047662, 0.44271310724106316, 0.5206232813932171, 0.5999083409715856, 0.6801099908340971, 0.759853345554537, 0.8391384051329055, 0.918423464711274, 1.0];22.0;48.0
2018-04-26;2097.7;[68.75, 180.4, 179.3, 186.45, 187.0, 187.55, 187.0, 183.7, 179.3, 170.5, 163.9, 116.6, 107.25];[5.5, 111.65, -1.0999999999999943, 7.149999999999977, 0.5500000000000114, 0.5500000000000114, -0.5500000000000114, -3.3000000000000114, -4.399999999999977, -8.800000000000011, -6.599999999999994, -47.30000000000001, -9.349999999999994];[0.03277399056109072, 0.08599895123230206, 0.08547456738332461, 0.08888306240167804, 0.08914525432616677, 0.0894074462506555, 0.08914525432616677, 0.0875721027792344, 0.08547456738332461, 0.08127949659150499, 0.07813319349764028, 0.05558468799160986, 0.05112742527530152];[0.03277399056109072, 0.11877294179339278, 0.20424750917671738, 0.29313057157839545, 0.3822758259045622, 0.47168327215521766, 0.5608285264813845, 0.6484006292606189, 0.7338751966439434, 0.8151546932354484, 0.8932878867330888, 0.9488725747246985, 1.0];21.0;58.0
2018-04-27;2068.0;[67.1, 176.0, 185.35, 185.35, 182.6, 188.1, 182.6, 179.3, 176.0, 167.2, 162.8, 110.55, 105.05];[6.049999999999997, 108.9, 9.349999999999994, 0.0, -2.75, 5.5, -5.5, -3.299999999999983, -3.3000000000000114, -8.800000000000011, -4.399999999999977, -52.250000000000014, -5.5];[0.032446808510638296, 0.0851063829787234, 0.08962765957446808, 0.08962765957446808, 0.08829787234042553, 0.09095744680851063, 0.08829787234042553, 0.08670212765957447, 0.0851063829787234, 0.08085106382978723, 0.07872340425531915, 0.05345744680851064, 0.05079787234042553];[0.032446808510638296, 0.1175531914893617, 0.20718085106382977, 0.29680851063829783, 0.3851063829787234, 0.47606382978723405, 0.5643617021276596, 0.651063829787234, 0.7361702127659574, 0.8170212765957446, 0.8957446808510637, 0.9492021276595743, 1.0];19.0;63.0
2018-04-28;1310.1;[60.5, 130.9, 131.45, 131.45, 133.65, 91.3, 92.4, 92.95, 91.3, 90.2, 91.3, 86.9, 85.8];[2.200000000000003, 70.4, 0.549999999999983, 0.0, 2.200000000000017, -42.35000000000001, 1.1000000000000085, 0.5499999999999972, -1.6500000000000057, -1.0999999999999943, 1.0999999999999943, -4.3999999999999915, -1.1000000000000085];[0.046179680940386235, 0.09991603694374476, 0.10033585222502099, 0.10033585222502099, 0.10201511335012596, 0.06968933669185559, 0.07052896725440808, 0.0709487825356843, 0.06968933669185559, 0.06884970612930312, 0.06968933669185559, 0.06633081444164568, 0.0654911838790932];[0.046179680940386235, 0.146095717884131, 0.246431570109152, 0.346767422334173, 0.448782535684299, 0.5184718723761546, 0.5890008396305626, 0.6599496221662469, 0.7296389588581025, 0.7984886649874056, 0.8681780016792611, 0.9345088161209069, 1.0];20.0;62.0
2018-04-29;772.7500000000001;[59.95, 58.85, 58.3, 58.3, 61.6, 59.4, 59.4, 60.5, 59.4, 58.85, 59.4, 59.95, 58.85];[1.6500000000000057, -1.1000000000000014, -0.5500000000000043, 0.0, 3.3000000000000043, -2.200000000000003, 0.0, 1.1000000000000014, -1.1000000000000014, -0.5499999999999972, 0.5499999999999972, 0.5500000000000043, -1.1000000000000014];[0.07758007117437722, 0.07615658362989323, 0.07544483985765123, 0.07544483985765123, 0.07971530249110319, 0.07686832740213521, 0.07686832740213521, 0.0782918149466192, 0.07686832740213521, 0.07615658362989323, 0.07686832740213521, 0.07758007117437722, 0.07615658362989323];[0.07758007117437722, 0.15373665480427046, 0.2291814946619217, 0.30462633451957294, 0.3843416370106762, 0.46120996441281137, 0.5380782918149466, 0.6163701067615658, 0.693238434163701, 0.7693950177935943, 0.8462633451957294, 0.9238434163701067, 1.0];21.0;59.0
2018-04-30;1597.75;[61.6, 132.55, 134.75, 135.3, 135.85, 135.85, 134.75, 134.75, 135.3, 135.85, 137.5, 92.4, 91.3];[2.200000000000003, 70.95000000000002, 2.1999999999999886, 0.5500000000000114, 0.549999999999983, 0.0, -1.0999999999999943, 0.0, 0.5500000000000114, 0.549999999999983, 1.6500000000000057, -45.099999999999994, -1.1000000000000085];[0.03855421686746988, 0.08296041308089501, 0.08433734939759036, 0.0846815834767642, 0.08502581755593804, 0.08502581755593804, 0.08433734939759036, 0.08433734939759036, 0.0846815834767642, 0.08502581755593804, 0.08605851979345955, 0.05783132530120482, 0.05714285714285714];[0.03855421686746988, 0.12151462994836489, 0.20585197934595523, 0.2905335628227194, 0.37555938037865744, 0.4605851979345955, 0.5449225473321859, 0.6292598967297762, 0.7139414802065405, 0.7989672977624784, 0.885025817555938, 0.9428571428571428, 1.0];18.0;47.0
2018-05-01;1147.8500000000001;[59.4, 89.1, 89.1, 89.1, 91.3, 90.2, 90.2, 92.95, 90.75, 90.75, 92.95, 91.3, 90.75];[1.6499999999999986, 29.699999999999996, 0.0, 0.0, 2.200000000000003, -1.0999999999999943, 0.0, 2.75, -2.200000000000003, 0.0, 2.200000000000003, -1.6500000000000057, -0.5499999999999972];[0.05174892189746046, 0.07762338284619069, 0.07762338284619069, 0.07762338284619069, 0.07954000958313368, 0.07858169621466218, 0.07858169621466218, 0.08097747963584091, 0.07906085289889793, 0.07906085289889793, 0.08097747963584091, 0.07954000958313368, 0.07906085289889793];[0.05174892189746046, 0.12937230474365116, 0.20699568758984185, 0.2846190704360325, 0.36415908001916625, 0.4427407762338284, 0.5213224724484906, 0.6022999520843315, 0.6813608049832295, 0.7604216578821273, 0.8413991375179684, 0.920939147101102, 1.0];5.0;89.0
2018-05-02;2242.3500000000004;[66.0, 150.7, 189.75, 194.7, 195.8, 205.15, 196.9, 194.15, 189.2, 180.95, 170.5, 158.4, 150.15];[6.600000000000001, 84.69999999999999, 39.05000000000001, 4.949999999999989, 1.1000000000000227, 9.349999999999994, -8.25, -2.75, -4.950000000000017, -8.25, -10.449999999999989, -12.099999999999994, -8.25];[0.029433406916850622, 0.06720627912680892, 0.08462104488594553, 0.08682855040470933, 0.08731910718665685, 0.09148883983321068, 0.08780966396860436, 0.08658327201373558, 0.08437576649497178, 0.08069659063036545, 0.07603630120186411, 0.07064017660044149, 0.06696100073583516];[0.029433406916850622, 0.09663968604365954, 0.18126073092960507, 0.26808928133431437, 0.3554083885209713, 0.44689722835418194, 0.5347068923227862, 0.6212901643365218, 0.7056659308314936, 0.7863625214618591, 0.8623988226637233, 0.9330389992641648, 1.0];5.0;80.0
2018-05-03;2224.7500000000005;[109.45, 180.4, 187.55, 193.05, 191.95, 199.65, 197.45, 200.2, 191.4, 180.95, 169.4, 117.7, 105.6];[9.900000000000006, 70.95, 7.150000000000006, 5.5, -1.1000000000000227, 7.700000000000017, -2.200000000000017, 2.75, -8.799999999999983, -10.450000000000017, -11.549999999999983, -51.7, -12.100000000000009];[0.0491965389369592, 0.0810877626699629, 0.08430160692212607, 0.08677379480840543, 0.08627935723114954, 0.08974042027194065, 0.0887515451174289, 0.08998763906056859, 0.08603213844252161, 0.08133498145859083, 0.07614338689740419, 0.05290482076637824, 0.04746600741656365];[0.0491965389369592, 0.13028430160692211, 0.21458590852904819, 0.3013597033374536, 0.3876390605686032, 0.4773794808405439, 0.5661310259579728, 0.6561186650185414, 0.7421508034610631, 0.823485784919654, 0.8996291718170581, 0.9525339925834364, 1.0];5.0;94.0
