data;consumo_giorno;consumo_orario;consumo_orario_diff;consumo_ora_giorno;consumo_cumulato;tmedia;umidita
2019-02-24;979.2;[75.6, 68.4, 73.8, 72.6, 74.4, 77.4, 78.6, 76.2, 79.2, 78.6, 78.0, 77.4, 69.0];[9.0, -7.199999999999989, 5.3999999999999915, -1.2000000000000028, 1.8000000000000114, 3.0, 1.1999999999999886, -2.3999999999999915, 3.0, -0.6000000000000085, -0.5999999999999943, -0.5999999999999943, -8.400000000000006];[0.07720588235294117, 0.06985294117647059, 0.07536764705882353, 0.07414215686274508, 0.07598039215686275, 0.07904411764705882, 0.08026960784313725, 0.0778186274509804, 0.08088235294117647, 0.08026960784313725, 0.07965686274509803, 0.07904411764705882, 0.0704656862745098];[0.07720588235294117, 0.14705882352941177, 0.2224264705882353, 0.29656862745098034, 0.3725490196078431, 0.45159313725490186, 0.5318627450980391, 0.6096813725490196, 0.6905637254901961, 0.7708333333333334, 0.8504901960784313, 0.9295343137254902, 1.0];4.745833333333334;52.875
2019-02-25;1081.1999999999998;[76.2, 73.8, 84.0, 89.4, 89.4, 93.6, 82.8, 85.8, 86.4, 85.8, 82.2, 78.0, 73.8];[0.0, -2.4000000000000057, 10.200000000000003, 5.400000000000006, 0.0, 4.199999999999989, -10.799999999999997, 3.0, 0.6000000000000085, -0.6000000000000085, -3.5999999999999943, -4.200000000000003, -4.200000000000003];[0.0704772475027747, 0.06825749167591566, 0.0776914539400666, 0.08268590455049947, 0.08268590455049947, 0.08657047724750279, 0.07658157602663708, 0.07935627081021089, 0.07991120976692566, 0.07935627081021089, 0.07602663706992233, 0.072142064372919, 0.06825749167591566];[0.0704772475027747, 0.13873473917869036, 0.21642619311875697, 0.2991120976692564, 0.38179800221975585, 0.4683684794672587, 0.5449500554938957, 0.6243063263041065, 0.7042175360710322, 0.783573806881243, 0.8596004439511654, 0.9317425083240843, 1.0];7.258333333333333;56.54166666666666
2019-02-26;1017.5999999999999;[72.6, 75.6, 82.8, 84.6, 82.8, 81.0, 87.6, 88.8, 85.2, 79.8, 68.4, 66.6, 61.8];[6.599999999999994, 3.0, 7.200000000000003, 1.7999999999999972, -1.7999999999999972, -1.7999999999999972, 6.599999999999994, 1.2000000000000028, -3.5999999999999943, -5.400000000000006, -11.399999999999991, -1.8000000000000114, -4.799999999999997];[0.07134433962264151, 0.07429245283018868, 0.0813679245283019, 0.08313679245283019, 0.0813679245283019, 0.07959905660377359, 0.08608490566037737, 0.08726415094339623, 0.08372641509433963, 0.07841981132075472, 0.06721698113207548, 0.06544811320754718, 0.0607311320754717];[0.07134433962264151, 0.14563679245283018, 0.2270047169811321, 0.3101415094339623, 0.39150943396226423, 0.4711084905660378, 0.5571933962264152, 0.6444575471698113, 0.728183962264151, 0.8066037735849056, 0.8738207547169812, 0.9392688679245284, 1.0];9.4875;59.58333333333334
2019-02-27;987.5999999999999;[60.6, 64.8, 79.8, 85.2, 75.0, 79.2, 87.6, 87.6, 85.8, 81.0, 69.0, 68.4, 63.6];[1.2000000000000028, 4.199999999999996, 15.0, 5.400000000000006, -10.200000000000003, 4.200000000000003, 8.399999999999991, 0.0, -1.7999999999999972, -4.799999999999997, -12.0, -0.5999999999999943, -4.800000000000004];[0.061360874848116656, 0.06561360874848117, 0.08080194410692589, 0.08626974483596599, 0.07594167679222358, 0.0801944106925881, 0.08869987849331713, 0.08869987849331713, 0.08687727825030377, 0.08201701093560146, 0.0698663426488457, 0.0692588092345079, 0.0643985419198056];[0.061360874848116656, 0.12697448359659783, 0.2077764277035237, 0.29404617253948967, 0.36998784933171325, 0.45018226002430134, 0.5388821385176185, 0.6275820170109356, 0.7144592952612393, 0.7964763061968408, 0.8663426488456865, 0.9356014580801943, 1.0];11.0375;57.41666666666666
2019-02-28;997.2;[73.8, 75.6, 70.2, 70.8, 76.8, 90.6, 81.6, 72.0, 76.2, 88.8, 83.4, 73.2, 64.2];[9.599999999999994, 1.7999999999999972, -5.3999999999999915, 0.5999999999999943, 6.0, 13.799999999999997, -9.0, -9.599999999999994, 4.200000000000003, 12.599999999999994, -5.3999999999999915, -10.200000000000003, -9.0];[0.0740072202166065, 0.07581227436823104, 0.0703971119133574, 0.07099879663056557, 0.0770156438026474, 0.09085439229843562, 0.08182912154031287, 0.07220216606498195, 0.07641395908543923, 0.08904933814681107, 0.08363417569193743, 0.07340553549939831, 0.06438026474127558];[0.0740072202166065, 0.1498194945848375, 0.2202166064981949, 0.2912154031287605, 0.3682310469314079, 0.4590854392298435, 0.5409145607701564, 0.6131167268351383, 0.6895306859205776, 0.7785800240673886, 0.862214199759326, 0.9356197352587244, 1.0];10.9375;67.58333333333333
2019-03-01;951.0000000000002;[63.6, 63.6, 68.4, 69.0, 84.0, 82.8, 70.8, 70.2, 85.2, 83.4, 78.6, 67.2, 64.2];[-2.999999999999993, 0.0, 4.800000000000004, 0.5999999999999943, 15.0, -1.2000000000000028, -12.0, -0.5999999999999943, 15.0, -1.7999999999999972, -4.800000000000011, -11.399999999999991, -3.0];[0.0668769716088328, 0.0668769716088328, 0.07192429022082018, 0.07255520504731859, 0.08832807570977916, 0.08706624605678231, 0.07444794952681386, 0.07381703470031545, 0.089589905362776, 0.08769716088328074, 0.08264984227129335, 0.07066246056782333, 0.06750788643533122];[0.0668769716088328, 0.1337539432176656, 0.2056782334384858, 0.2782334384858044, 0.3665615141955835, 0.45362776025236584, 0.5280757097791797, 0.6018927444794953, 0.6914826498422713, 0.779179810725552, 0.8618296529968453, 0.9324921135646688, 1.0];10.679166666666667;71.0
2019-03-02;850.2;[60.0, 60.6, 65.4, 60.0, 61.2, 73.2, 71.4, 63.0, 60.0, 63.0, 69.6, 75.6, 67.2];[-2.3999999999999986, 0.6000000000000014, 4.800000000000004, -5.400000000000006, 1.2000000000000028, 12.0, -1.7999999999999972, -8.400000000000006, -3.0, 3.0, 6.599999999999994, 6.0, -8.399999999999991];[0.07057163020465772, 0.07127734650670431, 0.07692307692307693, 0.07057163020465772, 0.07198306280875089, 0.08609738884968243, 0.0839802399435427, 0.0741002117148906, 0.07057163020465772, 0.0741002117148906, 0.08186309103740295, 0.08892025405786873, 0.07904022582921666];[0.07057163020465772, 0.141848976711362, 0.21877205363443894, 0.28934368383909664, 0.36132674664784753, 0.44742413549752996, 0.5314043754410726, 0.6055045871559632, 0.676076217360621, 0.7501764290755115, 0.8320395201129145, 0.9209597741707833, 1.0];8.9625;64.0
2019-03-03;840.6;[58.8, 60.0, 61.2, 63.6, 72.0, 71.4, 57.6, 58.2, 59.4, 65.4, 73.8, 72.0, 67.2];[-4.200000000000003, 1.2000000000000028, 1.2000000000000028, 2.3999999999999986, 8.399999999999999, -0.5999999999999943, -13.800000000000004, 0.6000000000000014, 1.1999999999999957, 6.000000000000007, 8.399999999999991, -1.7999999999999972, -4.799999999999997];[0.06995003568879371, 0.0713775874375446, 0.0728051391862955, 0.07566024268379729, 0.08565310492505353, 0.0849393290506781, 0.06852248394004283, 0.06923625981441828, 0.07066381156316916, 0.07780157030692363, 0.08779443254817987, 0.08565310492505353, 0.07994289793004997];[0.06995003568879371, 0.14132762312633831, 0.21413276231263384, 0.2897930049964311, 0.3754461099214847, 0.4603854389721627, 0.5289079229122056, 0.5981441827266238, 0.6688079942897931, 0.7466095645967167, 0.8344039971448964, 0.92005710206995, 1.0];10.137499999999998;60.875
2019-03-04;986.4;[67.8, 76.8, 79.2, 78.0, 73.8, 75.6, 79.8, 87.0, 88.2, 74.4, 72.0, 69.0, 64.8];[7.799999999999997, 9.0, 2.4000000000000057, -1.2000000000000028, -4.200000000000003, 1.7999999999999972, 4.200000000000003, 7.200000000000003, 1.2000000000000028, -13.799999999999997, -2.4000000000000057, -3.0, -4.200000000000003];[0.06873479318734793, 0.07785888077858881, 0.08029197080291971, 0.07907542579075426, 0.07481751824817519, 0.07664233576642335, 0.08090024330900243, 0.08819951338199514, 0.08941605839416059, 0.07542579075425791, 0.07299270072992702, 0.06995133819951338, 0.06569343065693431];[0.06873479318734793, 0.14659367396593673, 0.22688564476885648, 0.30596107055961075, 0.3807785888077859, 0.4574209245742093, 0.5383211678832117, 0.6265206812652069, 0.7159367396593674, 0.7913625304136254, 0.8643552311435524, 0.9343065693430658, 1.0];8.841666666666667;85.58333333333333
2019-03-05;1012.2;[63.0, 65.4, 74.4, 88.2, 81.6, 73.8, 74.4, 87.6, 90.0, 78.0, 81.0, 80.4, 74.4];[2.3999999999999986, 2.4000000000000057, 9.0, 13.799999999999997, -6.6000000000000085, -7.799999999999997, 0.6000000000000085, 13.199999999999989, 2.4000000000000057, -12.0, 3.0, -0.5999999999999943, -6.0];[0.06224066390041493, 0.06461173681090694, 0.07350326022525193, 0.08713692946058091, 0.08061647895672791, 0.07291049199762892, 0.07350326022525193, 0.0865441612329579, 0.0889152341434499, 0.07705986959098991, 0.08002371072910491, 0.07943094250148192, 0.07350326022525193];[0.06224066390041493, 0.12685240071132187, 0.2003556609365738, 0.2874925903971547, 0.36810906935388266, 0.44101956135151155, 0.5145228215767635, 0.6010669828097215, 0.6899822169531714, 0.7670420865441613, 0.8470657972732663, 0.9264967397747481, 1.0];9.179166666666664;65.125
2019-03-06;1054.2000000000003;[69.6, 77.4, 81.6, 86.4, 79.8, 77.4, 85.2, 88.2, 87.0, 84.0, 84.6, 78.6, 74.4];[-0.6000000000000085, 7.800000000000011, 4.199999999999989, 4.800000000000011, -6.6000000000000085, -2.3999999999999915, 7.799999999999997, 3.0, -1.2000000000000028, -3.0, 0.5999999999999943, -6.0, -4.199999999999989];[0.0660216277746158, 0.07342060330108137, 0.07740466704610129, 0.08195788275469548, 0.07569721115537846, 0.07342060330108137, 0.08081957882754694, 0.08366533864541831, 0.08252703471826976, 0.07968127490039839, 0.08025042686397266, 0.07455890722822991, 0.07057484348321];[0.0660216277746158, 0.13944223107569717, 0.21684689812179847, 0.2988047808764939, 0.3745019920318724, 0.4479225953329538, 0.5287421741605008, 0.6124075128059191, 0.6949345475241889, 0.7746158224245873, 0.8548662492885599, 0.9294251565167899, 1.0];9.683333333333334;68.79166666666667
2019-03-07;1014.5999999999999;[72.0, 74.4, 79.8, 79.2, 80.4, 87.0, 81.6, 79.8, 73.2, 79.2, 76.8, 77.4, 73.8];[-0.5999999999999943, 2.4000000000000057, 5.3999999999999915, -0.5999999999999943, 1.2000000000000028, 6.599999999999994, -5.400000000000006, -1.7999999999999972, -6.599999999999994, 6.0, -2.4000000000000057, 0.6000000000000085, -3.6000000000000085];[0.0709639266706091, 0.07332939089296275, 0.07865168539325842, 0.07806031933767003, 0.07924305144884684, 0.08574807806031935, 0.08042578356002365, 0.07865168539325842, 0.07214665878178593, 0.07806031933767003, 0.07569485511531639, 0.0762862211709048, 0.07273802483737433];[0.0709639266706091, 0.14429331756357186, 0.22294500295683028, 0.3010053222945003, 0.38024837374334713, 0.46599645180366644, 0.5464222353636902, 0.6250739207569486, 0.6972205795387345, 0.7752808988764046, 0.850975753991721, 0.9272619751626257, 1.0];12.566666666666668;72.375
2019-03-08;970.8000000000001;[74.4, 74.4, 77.4, 74.4, 74.4, 68.4, 79.8, 69.6, 81.0, 72.6, 72.6, 79.2, 72.6];[5.400000000000006, 0.0, 3.0, -3.0, 0.0, -6.0, 11.399999999999991, -10.200000000000003, 11.400000000000006, -8.400000000000006, 0.0, 6.6000000000000085, -6.6000000000000085];[0.07663782447466007, 0.07663782447466007, 0.07972805933250927, 0.07663782447466007, 0.07663782447466007, 0.07045735475896168, 0.08220024721878862, 0.07169344870210134, 0.0834363411619283, 0.07478368355995055, 0.07478368355995055, 0.08158220024721878, 0.07478368355995055];[0.07663782447466007, 0.15327564894932014, 0.23300370828182942, 0.3096415327564895, 0.38627935723114953, 0.4567367119901112, 0.5389369592088997, 0.6106304079110011, 0.6940667490729294, 0.76885043263288, 0.8436341161928306, 0.9252163164400494, 1.0];12.4875;68.08333333333333
2019-03-09;893.4000000000001;[63.6, 72.6, 72.0, 69.6, 70.8, 64.2, 69.6, 66.6, 61.2, 73.2, 72.0, 69.0, 69.0];[3.0, 8.999999999999993, -0.5999999999999943, -2.4000000000000057, 1.2000000000000028, -6.599999999999994, 5.3999999999999915, -3.0, -5.3999999999999915, 12.0, -1.2000000000000028, -3.0, 0.0];[0.07118871725990597, 0.08126259234385493, 0.08059100067159167, 0.07790463398253861, 0.07924781732706514, 0.07186030893216924, 0.07790463398253861, 0.07454667562122229, 0.06850235057085292, 0.0819341840161182, 0.08059100067159167, 0.07723304231027535, 0.07723304231027535];[0.07118871725990597, 0.15245130960376088, 0.23304231027535255, 0.3109469442578911, 0.39019476158495625, 0.46205507051712547, 0.5399597044996641, 0.6145063801208864, 0.6830087306917394, 0.7649429147078577, 0.8455339153794493, 0.9227669576897246, 1.0];12.487500000000002;65.875
2019-03-10;852.6;[63.6, 69.0, 72.0, 63.6, 60.6, 70.2, 61.8, 60.0, 68.4, 70.2, 69.0, 60.0, 64.2];[6.0, 5.399999999999999, 3.0, -8.399999999999999, -3.0, 9.600000000000001, -8.400000000000006, -1.7999999999999972, 8.400000000000006, 1.7999999999999972, -1.2000000000000028, -9.0, 4.200000000000003];[0.07459535538353272, 0.08092892329345532, 0.0844475721323012, 0.07459535538353272, 0.07107670654468684, 0.08233638282899367, 0.07248416608022519, 0.07037297677691766, 0.08022519352568615, 0.08233638282899367, 0.08092892329345532, 0.07037297677691766, 0.0752990851513019];[0.07459535538353272, 0.15552427867698804, 0.23997185080928923, 0.3145672061928219, 0.3856439127375088, 0.46798029556650245, 0.5404644616467277, 0.6108374384236452, 0.6910626319493314, 0.7733990147783251, 0.8543279380717804, 0.9247009148486981, 1.0];12.6625;71.66666666666667
2019-03-11;999.6000000000001;[61.8, 75.0, 82.2, 79.2, 76.2, 90.0, 85.2, 84.6, 72.6, 82.2, 76.2, 69.0, 65.4];[-1.2000000000000028, 13.200000000000003, 7.200000000000003, -3.0, -3.0, 13.799999999999997, -4.799999999999997, -0.6000000000000085, -12.0, 9.600000000000009, -6.0, -7.200000000000003, -3.5999999999999943];[0.061824729891956774, 0.07503001200480192, 0.0822328931572629, 0.07923169267707082, 0.07623049219687875, 0.0900360144057623, 0.08523409363745497, 0.08463385354141655, 0.07262905162064824, 0.0822328931572629, 0.07623049219687875, 0.06902761104441776, 0.06542617046818727];[0.061824729891956774, 0.1368547418967587, 0.21908763505402157, 0.2983193277310924, 0.3745498199279711, 0.4645858343337334, 0.5498199279711884, 0.634453781512605, 0.7070828331332533, 0.7893157262905162, 0.865546218487395, 0.9345738295318128, 1.0];11.170833333333334;44.79166666666666
2019-03-12;1054.2;[69.0, 78.6, 82.8, 84.6, 83.4, 82.2, 78.0, 89.4, 85.2, 88.2, 81.6, 76.2, 75.0];[1.7999999999999972, 9.599999999999994, 4.200000000000003, 1.7999999999999972, -1.1999999999999886, -1.2000000000000028, -4.200000000000003, 11.400000000000006, -4.200000000000003, 3.0, -6.6000000000000085, -5.3999999999999915, -1.2000000000000028];[0.06545247581104155, 0.07455890722822993, 0.07854297097324985, 0.08025042686397267, 0.07911212293682414, 0.07797381900967558, 0.07398975526465566, 0.08480364257256688, 0.08081957882754695, 0.08366533864541832, 0.0774046670461013, 0.07228229937393284, 0.07114399544678429];[0.06545247581104155, 0.14001138303927146, 0.21855435401252132, 0.29880478087649404, 0.3779169038133181, 0.4558907228229937, 0.5298804780876493, 0.6146841206602162, 0.6955036994877631, 0.7791690381331815, 0.8565737051792829, 0.9288560045532157, 1.0];10.008333333333333;27.08333333333333
2019-03-13;1002.0;[66.6, 66.6, 77.4, 76.2, 75.0, 79.2, 80.4, 78.6, 85.8, 81.0, 84.6, 81.6, 69.0];[-1.8000000000000114, 0.0, 10.800000000000011, -1.2000000000000028, -1.2000000000000028, 4.200000000000003, 1.2000000000000028, -1.8000000000000114, 7.200000000000003, -4.799999999999997, 3.5999999999999943, -3.0, -12.599999999999994];[0.06646706586826347, 0.06646706586826347, 0.07724550898203593, 0.07604790419161676, 0.0748502994011976, 0.07904191616766468, 0.08023952095808384, 0.07844311377245508, 0.08562874251497006, 0.08083832335329341, 0.0844311377245509, 0.081437125748503, 0.0688622754491018];[0.06646706586826347, 0.13293413173652693, 0.21017964071856288, 0.28622754491017965, 0.36107784431137724, 0.44011976047904194, 0.5203592814371257, 0.5988023952095808, 0.6844311377245509, 0.7652694610778442, 0.8497005988023952, 0.9311377245508982, 1.0];8.991666666666664;58.25
2019-03-14;1014.0;[60.0, 75.6, 80.4, 82.2, 82.8, 86.4, 80.4, 86.4, 80.4, 85.2, 81.6, 69.0, 63.6];[-1.2000000000000028, 15.599999999999994, 4.800000000000011, 1.7999999999999972, 0.5999999999999943, 3.6000000000000085, -6.0, 6.0, -6.0, 4.799999999999997, -3.6000000000000085, -12.599999999999994, -5.399999999999999];[0.05917159763313609, 0.07455621301775148, 0.07928994082840238, 0.08106508875739646, 0.08165680473372781, 0.08520710059171598, 0.07928994082840238, 0.08520710059171598, 0.07928994082840238, 0.08402366863905325, 0.08047337278106509, 0.06804733727810651, 0.06272189349112427];[0.05917159763313609, 0.13372781065088757, 0.21301775147928995, 0.2940828402366864, 0.3757396449704142, 0.46094674556213017, 0.5402366863905325, 0.6254437869822485, 0.7047337278106508, 0.7887573964497041, 0.8692307692307693, 0.9372781065088757, 1.0];9.433333333333334;55.79166666666666
2019-03-15;973.8000000000002;[61.2, 69.0, 79.8, 70.2, 75.6, 75.6, 84.0, 82.2, 84.6, 85.2, 73.2, 66.0, 67.2];[-9.599999999999994, 7.799999999999997, 10.799999999999997, -9.599999999999994, 5.3999999999999915, 0.0, 8.400000000000006, -1.7999999999999972, 2.3999999999999915, 0.6000000000000085, -12.0, -7.200000000000003, 1.2000000000000028];[0.06284658040665433, 0.07085643869377695, 0.08194701170671594, 0.0720887245841035, 0.077634011090573, 0.077634011090573, 0.08626001232285889, 0.08441158348736906, 0.08687615526802216, 0.08749229821318545, 0.07516943930991989, 0.06777572396796055, 0.06900800985828712];[0.06284658040665433, 0.13370301910043125, 0.21565003080714723, 0.2877387553912507, 0.36537276648182365, 0.4430067775723967, 0.5292667898952556, 0.6136783733826247, 0.7005545286506468, 0.7880468268638323, 0.8632162661737522, 0.9309919901417129, 1.0];13.825;51.04166666666666
2019-03-16;879.6;[67.2, 69.6, 69.6, 58.8, 65.4, 75.0, 73.2, 65.4, 76.2, 70.8, 68.4, 62.4, 57.6];[-6.599999999999994, 2.3999999999999915, 0.0, -10.799999999999997, 6.6000000000000085, 9.599999999999994, -1.7999999999999972, -7.799999999999997, 10.799999999999997, -5.400000000000006, -2.3999999999999915, -6.000000000000007, -4.799999999999997];[0.07639836289222374, 0.07912687585266029, 0.07912687585266029, 0.06684856753069576, 0.07435197817189632, 0.08526603001364257, 0.08321964529331514, 0.07435197817189632, 0.08663028649386084, 0.08049113233287858, 0.07776261937244203, 0.0709413369713506, 0.06548431105047749];[0.07639836289222374, 0.15552523874488405, 0.23465211459754434, 0.3015006821282401, 0.3758526603001364, 0.461118690313779, 0.5443383356070941, 0.6186903137789905, 0.7053206002728514, 0.7858117326057299, 0.8635743519781719, 0.9345156889495225, 1.0];15.762499999999998;54.45833333333334
2019-03-17;877.8000000000001;[63.0, 68.4, 65.4, 58.2, 64.2, 77.4, 69.0, 69.0, 68.4, 72.6, 68.4, 73.2, 60.6];[5.399999999999999, 5.400000000000006, -3.0, -7.200000000000003, 6.0, 13.200000000000003, -8.400000000000006, 0.0, -0.5999999999999943, 4.199999999999989, -4.199999999999989, 4.799999999999997, -12.600000000000001];[0.07177033492822966, 0.07792207792207792, 0.07450444292549556, 0.06630211893369788, 0.07313738892686261, 0.08817498291182502, 0.07860560492139439, 0.07860560492139439, 0.07792207792207792, 0.08270676691729321, 0.07792207792207792, 0.08339029391660971, 0.06903622693096377];[0.07177033492822966, 0.14969241285030757, 0.22419685577580314, 0.290498974709501, 0.3636363636363636, 0.45181134654818866, 0.530416951469583, 0.6090225563909775, 0.6869446343130553, 0.7696514012303486, 0.8475734791524264, 0.9309637730690362, 1.0];11.6;73.41666666666667
2019-03-18;1032.0;[72.6, 73.2, 70.2, 75.0, 83.4, 91.8, 87.0, 88.8, 91.2, 84.6, 80.4, 67.2, 66.6];[4.199999999999989, 0.6000000000000085, -3.0, 4.799999999999997, 8.400000000000006, 8.399999999999991, -4.799999999999997, 1.7999999999999972, 2.4000000000000057, -6.6000000000000085, -4.199999999999989, -13.200000000000003, -0.6000000000000085];[0.07034883720930232, 0.07093023255813954, 0.06802325581395349, 0.07267441860465117, 0.0808139534883721, 0.08895348837209302, 0.08430232558139535, 0.08604651162790697, 0.08837209302325581, 0.0819767441860465, 0.07790697674418605, 0.06511627906976744, 0.06453488372093023];[0.07034883720930232, 0.14127906976744187, 0.20930232558139536, 0.2819767441860465, 0.36279069767441857, 0.4517441860465116, 0.5360465116279071, 0.622093023255814, 0.7104651162790698, 0.7924418604651163, 0.8703488372093023, 0.9354651162790698, 1.0];11.191666666666668;55.16666666666666
2019-03-19;1075.8000000000002;[75.0, 70.8, 83.4, 84.6, 89.4, 89.4, 87.0, 90.0, 93.0, 88.2, 84.0, 75.6, 65.4];[2.4000000000000057, -4.200000000000003, 12.600000000000009, 1.1999999999999886, 4.800000000000011, 0.0, -2.4000000000000057, 3.0, 3.0, -4.799999999999997, -4.200000000000003, -8.400000000000006, -10.199999999999989];[0.06971556051310651, 0.06581148912437254, 0.07752370329057445, 0.07863915225878414, 0.08310094813162297, 0.08310094813162297, 0.08087005019520356, 0.08365867261572782, 0.08644729503625208, 0.08198549916341326, 0.0780814277746793, 0.07027328499721136, 0.060791968767428886];[0.06971556051310651, 0.13552704963747908, 0.21305075292805353, 0.2916899051868377, 0.3747908533184607, 0.4578918014500836, 0.5387618516452871, 0.622420524261015, 0.708867819297267, 0.7908533184606803, 0.8689347462353596, 0.939208031232571, 1.0];8.895833333333334;62.25
2019-03-20;1063.1999999999998;[69.6, 73.8, 76.8, 84.6, 79.8, 87.0, 90.0, 84.0, 86.4, 91.2, 82.8, 81.6, 75.6];[-0.6000000000000085, 4.200000000000003, 3.0, 7.799999999999997, -4.799999999999997, 7.200000000000003, 3.0, -6.0, 2.4000000000000057, 4.799999999999997, -8.400000000000006, -1.2000000000000028, -6.0];[0.06546275395033861, 0.06941309255079008, 0.07223476297968398, 0.07957110609480814, 0.07505643340857789, 0.08182844243792327, 0.08465011286681717, 0.07900677200902936, 0.0812641083521445, 0.08577878103837473, 0.07787810383747179, 0.07674943566591423, 0.07110609480812642];[0.06546275395033861, 0.13487584650112866, 0.20711060948081267, 0.2866817155756208, 0.36173814898419865, 0.44356659142212196, 0.5282167042889391, 0.6072234762979685, 0.6884875846501128, 0.7742663656884876, 0.8521444695259595, 0.9288939051918736, 1.0];8.8375;52.41666666666666
2019-03-21;1088.3999999999999;[76.8, 82.2, 84.6, 90.6, 87.6, 85.2, 79.8, 87.0, 88.8, 85.2, 83.4, 78.6, 78.6];[10.200000000000003, 5.400000000000006, 2.3999999999999915, 6.0, -3.0, -2.3999999999999915, -5.400000000000006, 7.200000000000003, 1.7999999999999972, -3.5999999999999943, -1.7999999999999972, -4.800000000000011, 0.0];[0.07056229327453142, 0.07552370452039693, 0.07772877618522603, 0.08324145534729879, 0.08048511576626241, 0.07828004410143331, 0.0733186328555678, 0.07993384785005514, 0.08158765159867697, 0.07828004410143331, 0.07662624035281149, 0.07221609702315325, 0.07221609702315325];[0.07056229327453142, 0.14608599779492834, 0.22381477398015437, 0.3070562293274532, 0.3875413450937156, 0.46582138919514887, 0.5391400220507166, 0.6190738699007718, 0.7006615214994487, 0.7789415656008821, 0.8555678059536935, 0.9277839029768469, 1.0];9.0;51.66666666666666
2019-03-22;1071.6;[66.6, 81.0, 79.8, 87.0, 88.2, 82.8, 83.4, 85.8, 87.0, 83.4, 87.0, 82.2, 77.4];[-1.8000000000000114, 14.400000000000006, -1.2000000000000028, 7.200000000000003, 1.2000000000000028, -5.400000000000006, 0.6000000000000085, 2.3999999999999915, 1.2000000000000028, -3.5999999999999943, 3.5999999999999943, -4.799999999999997, -4.799999999999997];[0.06215005599104143, 0.0755879059350504, 0.07446808510638299, 0.08118701007838747, 0.08230683090705489, 0.07726763717805152, 0.07782754759238524, 0.08006718924972005, 0.08118701007838747, 0.07782754759238524, 0.08118701007838747, 0.07670772676371782, 0.07222844344904816];[0.06215005599104143, 0.13773796192609183, 0.2122060470324748, 0.2933930571108623, 0.37569988801791715, 0.45296752519596867, 0.5307950727883539, 0.6108622620380739, 0.6920492721164614, 0.7698768197088466, 0.851063829787234, 0.9277715565509519, 1.0];11.033333333333333;52.83333333333334
2019-03-23;959.9999999999999;[70.2, 63.0, 78.0, 70.8, 74.4, 75.0, 74.4, 75.0, 70.8, 72.0, 79.2, 80.4, 76.8];[3.6000000000000085, -7.200000000000003, 15.0, -7.200000000000003, 3.6000000000000085, 0.5999999999999943, -0.5999999999999943, 0.5999999999999943, -4.200000000000003, 1.2000000000000028, 7.200000000000003, 1.2000000000000028, -3.6000000000000085];[0.07312500000000001, 0.065625, 0.08125, 0.07375000000000001, 0.07750000000000001, 0.07812500000000001, 0.07750000000000001, 0.07812500000000001, 0.07375000000000001, 0.07500000000000001, 0.08250000000000002, 0.08375000000000002, 0.08];[0.07312500000000001, 0.13875, 0.22, 0.29375, 0.37125, 0.449375, 0.526875, 0.605, 0.67875, 0.75375, 0.83625, 0.92, 1.0];13.0375;51.66666666666666
2019-03-24;979.1999999999999;[74.4, 70.8, 75.6, 75.6, 77.4, 75.6, 71.4, 78.6, 76.2, 78.0, 74.4, 76.8, 74.4];[12.000000000000007, -3.6000000000000085, 4.799999999999997, 0.0, 1.8000000000000114, -1.8000000000000114, -4.199999999999989, 7.199999999999989, -2.3999999999999915, 1.7999999999999972, -3.5999999999999943, 2.3999999999999915, -2.3999999999999915];[0.07598039215686275, 0.07230392156862746, 0.07720588235294118, 0.07720588235294118, 0.07904411764705883, 0.07720588235294118, 0.07291666666666667, 0.08026960784313726, 0.07781862745098041, 0.07965686274509805, 0.07598039215686275, 0.0784313725490196, 0.07598039215686275];[0.07598039215686275, 0.1482843137254902, 0.22549019607843138, 0.30269607843137253, 0.38174019607843135, 0.4589460784313726, 0.5318627450980392, 0.6121323529411765, 0.689950980392157, 0.7696078431372549, 0.8455882352941178, 0.9240196078431373, 1.0];14.795833333333334;49.29166666666666
2019-03-25;1179.0;[75.6, 82.2, 85.2, 85.8, 90.0, 86.4, 87.0, 87.0, 107.4, 103.8, 102.0, 93.6, 93.0];[0.0, 6.6000000000000085, 3.0, 0.5999999999999943, 4.200000000000003, -3.5999999999999943, 0.5999999999999943, 0.0, 20.400000000000006, -3.6000000000000085, -1.7999999999999972, -8.400000000000006, -0.5999999999999943];[0.06412213740458014, 0.06972010178117048, 0.072264631043257, 0.0727735368956743, 0.07633587786259542, 0.0732824427480916, 0.0737913486005089, 0.0737913486005089, 0.09109414758269721, 0.08804071246819338, 0.08651399491094147, 0.07938931297709924, 0.07888040712468193];[0.06412213740458014, 0.13384223918575064, 0.20610687022900764, 0.27888040712468193, 0.35521628498727736, 0.428498727735369, 0.5022900763358779, 0.5760814249363868, 0.667175572519084, 0.7552162849872773, 0.8417302798982188, 0.9211195928753181, 1.0];16.570833333333336;31.08333333333333
